,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1183,48,0,1571,1,0,104,3,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,no,no,no,no
1184,20,0,0,0,0,69,4,182,4,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,no,no,yes,no
1185,36,0,197,0,0,260,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,yes,no,no,no
1186,55,0,430,0,0,79,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,no,no,no,no
1187,34,0,5969,0,0,442,2,292,10,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,no,yes,yes,no
1188,37,0,3841,0,0,69,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,no,no,no,no
1189,53,0,62,1,0,1044,5,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,yes,no,no,no
1190,36,0,403,0,0,151,2,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,yes,no
1191,34,0,5,1,0,59,4,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
1192,35,0,10133,0,1,382,2,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
1193,42,0,1146,1,0,98,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,no,no,no,no
1194,34,0,255,0,0,78,9,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,no,no,no,no
1195,35,0,598,1,0,245,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
1196,32,0,1882,0,0,497,5,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,yes,no,no,no
1197,53,0,112,0,1,246,3,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,no,no,no,no
1198,51,0,6482,1,0,182,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,no,no,no,no
1199,25,0,59,1,0,246,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
1200,36,0,396,1,0,327,4,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
1201,28,0,448,1,0,188,2,346,3,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
1202,40,0,-312,1,0,198,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
1203,36,0,7821,0,0,217,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,no,no,no,no
1204,55,0,602,0,0,350,1,98,5,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,yes,yes,no,yes
1205,56,0,2629,0,0,293,2,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
1206,45,0,1847,0,0,77,5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,no,no,no,no
1207,59,0,10114,0,0,596,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,no,no,no,no
1208,38,0,1102,1,0,159,3,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
1209,35,0,568,1,0,469,2,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,no,no,no,no
1210,50,0,4,0,0,51,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,no,no,no,no
1211,37,0,22856,0,0,154,1,388,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,no,no,yes,no
1212,37,0,7974,1,0,176,5,158,7,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,no,no,no,no
1213,35,0,4286,1,0,357,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,no,no,no,no
1214,40,0,7780,0,0,364,1,355,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,no,no,no,no
1215,36,0,5958,1,0,155,1,184,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,yes,yes,yes,yes
1216,56,0,2409,0,0,173,2,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
1217,36,1,-455,0,0,124,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,no,no,no,no
1218,48,0,-314,1,0,7,5,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,no,no,no,no
1219,39,0,416,0,0,56,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,no,no,no,no
1220,34,0,4248,1,0,627,5,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,yes,no
1221,33,0,546,1,1,54,2,270,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,no,no,no,no
1222,30,0,0,1,1,350,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,no,no,no,no
1223,23,0,-213,1,1,87,2,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
1224,76,0,2991,0,0,344,1,183,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,yes,yes,yes,yes
1225,47,0,756,0,0,154,4,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
1226,40,0,6,0,0,140,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,no,no,no,no
1227,30,0,1243,1,0,86,1,174,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,no,no,no,no
1228,36,0,0,1,0,215,3,280,3,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
1229,42,0,641,0,0,111,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
1230,44,0,296,1,1,169,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
1231,43,0,91,1,0,37,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,no,no,no,no
1232,44,0,2776,1,0,701,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,yes,no,no,no
1233,28,0,6,1,0,254,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
1234,58,0,12180,0,0,121,5,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
1235,27,0,598,0,0,126,1,524,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,no,no,yes,no
1236,27,0,512,1,0,128,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
1237,56,0,314,1,1,108,2,2,5,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,no,no,no,no
1238,42,0,364,0,0,52,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,no,no,no,no
1239,34,0,402,0,0,147,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,no,no,no,no
1240,40,0,-80,1,0,147,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
1241,36,0,679,1,1,115,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,no,no,no,no
1242,45,0,-255,1,1,128,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,no,no,no,no
1243,30,0,5,0,0,126,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,no,no,no,no
1244,33,0,215,0,0,166,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
1245,54,0,192,1,0,157,3,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,no,no,no,no
1246,31,1,-365,1,0,319,6,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,no,no,no,no
1247,33,0,7114,1,0,271,2,233,3,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,no,no,no,no
1248,37,0,124,1,0,635,3,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,no,no,no,no
1249,35,0,771,1,1,221,5,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,no,no,no,no
1250,47,0,1819,0,0,180,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,no,no,no,no
1251,43,0,2344,1,0,111,2,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
1252,30,0,19,0,0,372,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,no,no,no,no
1253,38,0,49,1,0,408,2,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
1254,39,0,6999,0,0,111,2,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,no,no,no,no
1255,43,0,1943,1,0,273,2,136,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,no,no,yes,no
1256,32,0,132,1,1,343,2,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
1257,36,0,481,1,0,112,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,no,no,no,no
1258,50,0,-997,0,1,70,7,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
1259,53,0,2884,1,0,165,4,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,no,no,no,no
1260,29,0,-235,1,0,189,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,no,no,no,no
1261,43,0,222,0,0,203,2,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,no,no,no,no
1262,59,0,0,0,0,94,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,no,no,no,no
1263,31,0,163,0,0,707,2,2,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,yes,yes,no,no
1264,31,0,-429,1,1,207,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,no,no,no,no
1265,32,0,0,0,0,141,7,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
1266,48,0,2204,1,0,45,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
1267,46,0,349,0,0,295,2,616,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,yes,no,yes,no
1268,33,0,1240,1,0,400,2,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
1269,50,0,1270,1,0,24,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,no,no,no,no
1270,34,0,2,1,0,153,2,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,yes,no,no,no
1271,34,0,28,1,0,504,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,no,no,no,no
1272,59,0,1986,0,0,139,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
1273,31,0,887,0,0,427,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,no,no,no,no
1274,32,0,557,1,0,91,2,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
1275,34,0,2671,0,0,119,9,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,no,no,no,no
1276,39,0,2939,0,0,385,1,165,2,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,no,yes,no,yes
1277,52,0,686,0,0,544,2,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
1278,50,0,123,1,0,276,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,no,no,no,no
1279,47,0,349,1,1,112,1,273,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
1280,33,0,129,1,1,192,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,no,no,no,no
1281,38,0,11971,1,0,327,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,no,no,no,no
1282,47,0,1480,1,0,144,1,365,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,no,no,no,no
1283,54,0,1239,0,0,200,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
1284,51,0,1535,0,1,365,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
1285,34,0,1254,0,0,87,3,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,no,no,no,no
1286,30,0,306,0,0,90,6,256,14,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,no,no,no,no
1287,30,0,613,0,0,214,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,no,no,yes,no
1288,34,0,2211,0,0,149,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
1289,36,0,0,1,0,62,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,no,no,no,no
1290,39,0,0,0,0,486,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,no,no,no,no
1291,37,0,1404,1,0,97,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,no,no,no,no
1292,39,0,393,0,0,325,1,94,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,yes,yes,no,yes
1293,58,0,282,1,0,40,4,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,no,no,no,no
1294,27,0,274,1,0,483,2,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,no,no,no,no
1295,49,0,1323,1,0,84,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
1296,32,0,484,1,0,83,6,187,3,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,yes,no,no,yes
1297,27,0,554,1,0,131,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,no,no,yes,no
1298,31,0,4319,1,0,515,2,334,5,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,no,no,no,no
1299,57,0,1430,1,0,666,5,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,no,no,yes,no
1300,47,0,0,1,0,135,2,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
1301,33,0,-110,0,0,425,3,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,no,no,no,no
1302,44,0,3945,0,0,255,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,no,no,yes,no
1303,30,0,2186,1,0,366,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,no,no,no,no
1304,42,0,634,1,0,256,2,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
1305,40,0,624,0,0,228,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,no,no,no,no
1306,42,0,0,1,0,833,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
1307,65,0,493,0,0,622,1,182,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,no,yes,no,no
1308,56,0,-13,0,0,52,3,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,no,no,no,no
1309,41,0,725,1,1,87,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,no,no,no,no
1310,36,0,994,0,0,211,1,90,6,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,yes,yes,yes,yes
1311,43,0,123,0,0,279,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,no,no,no,no
1312,50,0,416,1,0,494,5,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,yes,no,no,no
1313,49,0,67,0,1,269,4,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,no,no,no,no
1314,36,1,63,0,0,12,14,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,no,no,no,no
1315,37,0,1467,1,1,349,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,no,no,no,no
1316,30,0,326,1,0,197,4,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,no,no,no,no
1317,30,0,161,1,0,397,3,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,no,no,yes,no
1318,44,0,-254,0,0,25,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
1319,47,0,85,0,0,454,4,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,no,no,no,no
1320,43,0,192,1,1,273,2,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
1321,41,0,493,1,0,130,3,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
1322,48,0,3186,0,1,104,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,no,no,no,no
1323,41,0,934,0,0,93,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,no,no,no,no
1324,33,0,11149,1,0,418,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,no,no,no,no
1325,42,0,494,0,0,154,2,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
1326,37,0,900,1,0,155,1,357,2,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,no,no,no,no
1327,34,0,1995,1,0,129,2,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,no,no,no,no
1328,35,0,199,1,1,176,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,no,no,no,no
1329,23,0,15,1,0,76,2,364,2,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,no,no,no,no
1330,59,0,3812,1,0,498,2,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
1331,35,0,56,1,0,130,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,no,no,no,no
1332,54,0,310,1,0,526,4,258,3,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,no,no,no,no
1333,43,0,576,0,0,229,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
1334,35,0,4922,1,0,393,4,201,17,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,yes,no,no,no
1335,36,0,-461,0,0,254,2,353,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
1336,41,0,98,0,1,180,1,122,6,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,no,no,no,no
1337,32,0,1196,1,0,508,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,no,no,no,no
1338,27,0,4003,0,0,584,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,no,no,no,no
1339,40,0,1055,0,0,32,2,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,no,no,no,no
1340,33,0,867,1,0,247,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,no,no,no,no
1341,31,0,92,1,0,23,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
1342,30,0,0,0,0,79,5,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,no,no,no,no
1343,28,0,5916,0,0,93,5,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,no,no,no,no
1344,41,0,0,0,0,197,2,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
1345,35,0,592,1,0,74,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
1346,36,0,338,0,0,90,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
1347,35,0,1045,1,0,61,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,no,no,no,no
1348,59,0,0,1,0,437,2,361,5,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
1349,29,0,-27,0,0,270,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,yes,no,no,no
1350,48,0,5095,1,0,71,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,no,no,no,no
1351,35,0,573,0,0,116,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,no,no,no,no
1352,49,0,3554,0,0,39,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
1353,34,0,99,0,0,70,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,no,no,no,no
1354,51,0,0,1,0,322,2,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,no,no,no,no
1355,40,0,2,1,0,29,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
1356,37,0,180,0,0,215,2,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
1357,37,0,851,1,0,151,1,352,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,no,no,no,no
1358,51,0,16,1,0,158,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,no,no,no,no
1359,25,0,142,1,0,312,2,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
1360,33,0,99,1,0,160,11,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,no,no,no,no
1361,41,0,191,1,0,67,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,no,no,no,no
1362,41,0,1885,1,0,158,2,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
1363,31,0,6542,1,0,71,3,192,2,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,no,no,no,no
1364,34,0,79,1,0,193,1,329,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
1365,36,0,2627,1,0,94,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
1366,59,0,-411,0,0,225,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,no,no,no,no
1367,71,0,10394,0,0,411,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,no,no,no,no
1368,54,1,0,0,0,103,3,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
1369,60,0,-222,0,0,82,2,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
1370,47,0,0,0,0,159,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
1371,38,0,3132,0,0,304,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,no,no,yes,no
1372,61,0,209,0,0,1011,1,94,4,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,no,yes,yes,yes
1373,55,0,394,0,0,119,3,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,no,no,no,no
1374,38,0,3576,0,0,349,2,183,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,yes,yes,yes,yes
1375,31,0,64,0,0,181,2,183,3,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,no,no,no,no
1376,31,0,36,0,0,99,3,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,no,no,no,no
1377,33,0,2098,0,0,67,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,no,no,no,no
1378,39,0,-25,1,0,576,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,no,no,no,no
1379,38,0,0,1,0,477,2,267,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,no,no,yes,no
1380,44,0,6485,0,0,85,19,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,no,no,no,no
1381,61,0,6,1,0,210,1,182,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,yes,yes,yes,yes
1382,40,0,503,1,1,24,2,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
1383,31,0,2137,0,0,413,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,no,no,no,no
1384,57,0,4547,0,0,314,4,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,no,no,yes,no
1385,45,0,1297,1,0,233,2,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,no,no,no,no
1386,39,0,467,1,0,232,1,335,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,no,no,yes,no
1387,30,0,409,0,0,31,6,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,no,no,no,no
1388,50,0,3924,1,0,122,2,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,no,no,no,no
1389,52,0,-63,1,0,560,4,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,no,no,no,no
1390,31,0,625,1,0,137,3,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
1391,35,0,1266,1,0,84,2,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,no,no,no,no
1392,45,0,382,1,1,182,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,no,no,no,no
1393,37,0,52,1,0,359,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,no,no,no,no
1394,84,0,0,0,0,992,2,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,yes,no,no,no
1395,54,0,198,1,0,69,3,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,no,no,no,no
1396,48,0,0,1,0,85,1,168,2,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,no,no,no,no
1397,40,0,956,1,0,83,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,no,no,no,no
1398,35,0,234,0,0,88,5,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,no,no,no,no
1399,53,0,2687,1,0,373,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,no,no,no,no
1400,38,0,-242,1,0,1173,3,278,6,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,yes,yes,yes,yes
1401,35,0,0,0,0,122,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,no,no,no,no
1402,71,0,3020,0,0,304,1,270,3,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,yes,no,no,no
1403,39,1,-16,0,0,285,2,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
1404,45,0,-90,1,0,128,1,192,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,no,no,no,no
1405,44,0,469,1,1,158,2,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,no,no,no,no
1406,55,0,666,0,0,73,5,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,no,no,no,no
1407,52,0,14363,0,0,132,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
